district,date,min-temp,max-temp
Karimnagar,2019-01-01,13.9,31.51
Karimnagar,2019-01-02,14.2,33.79
Karimnagar,2019-01-03,16.91,35.99
Karimnagar,2019-01-04,15.25,35.32
Karimnagar,2019-01-05,16.98,35.44
Karimnagar,2019-01-06,17.81,32.97
Karimnagar,2019-01-07,19.06,32.9
Karimnagar,2019-01-08,17.5,32.9
Karimnagar,2019-01-09,14.34,35.17
Karimnagar,2019-01-10,14.17,33.32
Karimnagar,2019-01-11,17.01,34.16
Karimnagar,2019-01-12,19.54,32.9
Karimnagar,2019-01-13,21.18,32.87
Karimnagar,2019-01-14,19.82,34.35
Karimnagar,2019-01-15,19.5,35.38
Karimnagar,2019-01-16,17.5,33.18
Karimnagar,2019-01-17,16.64,33.44
Karimnagar,2019-01-18,17.35,34.01
Karimnagar,2019-01-19,17.25,33
Karimnagar,2019-01-20,16.61,33.33
Karimnagar,2019-01-21,16,35.58
Karimnagar,2019-01-22,19.36,34.54
Karimnagar,2019-01-23,20.22,34.6
Karimnagar,2019-01-24,20.07,34.39
Karimnagar,2019-01-25,22.48,32.37
Karimnagar,2019-01-26,22.77,32.47
Karimnagar,2019-01-27,20.51,28.27
Karimnagar,2019-01-28,20.14,24.4
Karimnagar,2019-01-29,17.11,27.44
Karimnagar,2019-01-30,14.28,28.99
Karimnagar,2019-01-31,16.58,29.5
Karimnagar,2019-02-01,19.04,32.1
Karimnagar,2019-02-02,18.51,33.46
Karimnagar,2019-02-03,19.18,33.36
Karimnagar,2019-02-04,19.44,32.81
Karimnagar,2019-02-05,19.44,34.18
Karimnagar,2019-02-06,19.17,34.19
Karimnagar,2019-02-07,22.22,34.54
Karimnagar,2019-02-08,22.9,35.54
Karimnagar,2019-02-09,19.3,32.1
Karimnagar,2019-02-10,16.64,30.77
Karimnagar,2019-02-11,19.64,32.3
Karimnagar,2019-02-12,21.94,34.6
Karimnagar,2019-02-13,21.8,34.93
Karimnagar,2019-02-14,20.25,36.1
Karimnagar,2019-02-15,20.34,34.2
Karimnagar,2019-02-16,22.14,36.3
Karimnagar,2019-02-17,24.16,35.17
Karimnagar,2019-02-18,21.8,34.74
Karimnagar,2019-02-19,22.01,34.94
Karimnagar,2019-02-20,24.61,37.02
Karimnagar,2019-02-21,22.47,35.68
Karimnagar,2019-02-22,23.18,37.27
Karimnagar,2019-02-23,22.77,37.47
Karimnagar,2019-02-24,22.47,38.14
Karimnagar,2019-02-25,22.24,38.65
Karimnagar,2019-02-26,21.54,38.87
Karimnagar,2019-02-27,23.34,35.83
Karimnagar,2019-02-28,22.54,35.84
Karimnagar,2019-03-01,20.07,35.05
Karimnagar,2019-03-02,23.75,35.31
Karimnagar,2019-03-03,24.08,35.88
Karimnagar,2019-03-04,23.74,37.37
Karimnagar,2019-03-05,23.78,38.51
Karimnagar,2019-03-06,21.35,37.27
Karimnagar,2019-03-07,20.07,37.03
Karimnagar,2019-03-08,20.41,36.64
Karimnagar,2019-03-09,21.94,37.44
Karimnagar,2019-03-10,23.14,37.7
Karimnagar,2019-03-11,23.81,38.64
Karimnagar,2019-03-12,25.4,38.8
Karimnagar,2019-03-13,24.07,37.87
Karimnagar,2019-03-14,24.18,38.37
Karimnagar,2019-03-15,23.37,39.84
Karimnagar,2019-03-16,22.48,39.8
Karimnagar,2019-03-17,24.87,38
Karimnagar,2019-03-18,23.12,37.8
Karimnagar,2019-03-19,22.97,35.77
Karimnagar,2019-03-20,24.51,37.81
Karimnagar,2019-03-21,24.4,36.75
Karimnagar,2019-03-22,24.07,38.04
Karimnagar,2019-03-23,24.77,37.65
Karimnagar,2019-03-24,24.9,38.78
Karimnagar,2019-03-25,25.7,39.78
Karimnagar,2019-03-26,25.81,39.67
Karimnagar,2019-03-27,25.01,39.44
Karimnagar,2019-03-28,25.24,39.95
Karimnagar,2019-03-29,25.44,41.41
Karimnagar,2019-03-30,25.47,41.41
Karimnagar,2019-03-31,25.79,40.94
Karimnagar,2019-04-01,27.36,43.04
Karimnagar,2019-04-02,25.74,41.97
Karimnagar,2019-04-03,24.61,40.54
Karimnagar,2019-04-04,24.77,39.01
Karimnagar,2019-04-05,25.38,39.44
Karimnagar,2019-04-06,24.97,39.3
Karimnagar,2019-04-07,26.36,41.78
Karimnagar,2019-04-08,25.24,42.12
Karimnagar,2019-04-09,25.77,42.34
Karimnagar,2019-04-10,26.64,40.15
Karimnagar,2019-04-11,26.81,42.21
Karimnagar,2019-04-12,27.57,43.88
Karimnagar,2019-04-13,24.51,43.7
Karimnagar,2019-04-14,26.57,42.47
Karimnagar,2019-04-15,27.4,43.64
Karimnagar,2019-04-16,26.95,42.54
Karimnagar,2019-04-17,26.11,41.59
Karimnagar,2019-04-18,25.34,40.49
Karimnagar,2019-04-19,25.47,40.21
Karimnagar,2019-04-20,24.31,40.19
Karimnagar,2019-04-21,25.8,40.35
Karimnagar,2019-04-22,27.5,40.19
Karimnagar,2019-04-23,26.47,40.17
Karimnagar,2019-04-24,26.04,42.17
Karimnagar,2019-04-25,28.77,42.34
Karimnagar,2019-04-26,27.94,43.58
Karimnagar,2019-04-27,28.47,44.4
Karimnagar,2019-04-28,28.71,44.9
Karimnagar,2019-04-29,28.57,44.72
Karimnagar,2019-04-30,29.77,44.54
Karimnagar,2019-05-01,30.1,44.16
Karimnagar,2019-05-02,30.58,43.06
Karimnagar,2019-05-03,28.34,44.68
Karimnagar,2019-05-04,30.38,42.74
Karimnagar,2019-05-05,30.86,44
Karimnagar,2019-05-06,31.07,44.7
Karimnagar,2019-05-07,30.31,45.22
Karimnagar,2019-05-08,30.01,45.17
Karimnagar,2019-05-09,30.17,44.89
Karimnagar,2019-05-10,29.39,45.94
Karimnagar,2019-05-11,31.07,44.41
Karimnagar,2019-05-12,29.3,42.95
Karimnagar,2019-05-13,30.04,43.64
Karimnagar,2019-05-14,28.74,44.51
Karimnagar,2019-05-15,30.37,43.9
Karimnagar,2019-05-16,30.04,43.54
Karimnagar,2019-05-17,30.27,43.77
Karimnagar,2019-05-18,30.5,45.14
Karimnagar,2019-05-19,31,44.34
Karimnagar,2019-05-20,30.34,45.06
Karimnagar,2019-05-21,31.08,44.71
Karimnagar,2019-05-22,30.38,44.34
Karimnagar,2019-05-23,30.78,44.71
Karimnagar,2019-05-24,30.24,44.47
Karimnagar,2019-05-25,31.74,44.9
Karimnagar,2019-05-26,32.47,46.17
Karimnagar,2019-05-27,33.62,46.97
Karimnagar,2019-05-28,32.34,46.97
Karimnagar,2019-05-29,32.6,46.86
Karimnagar,2019-05-30,29.95,45.7
Karimnagar,2019-05-31,30.24,42.96
Karimnagar,2019-06-01,28,44.325
Karimnagar,2019-06-02,27.225,38.6
Karimnagar,2019-06-03,32.075,44.55
Karimnagar,2019-06-04,26.8,44.1
Karimnagar,2019-06-05,31.7,41.85
Karimnagar,2019-06-06,32.45,44.475
Karimnagar,2019-06-07,29.5,44.25
Karimnagar,2019-06-08,27.35,43.4
Karimnagar,2019-06-09,30.125,38.525
Karimnagar,2019-06-10,32.3,43.375
Karimnagar,2019-06-11,30.1,43.55
Karimnagar,2019-06-12,32.3,42.65
Karimnagar,2019-06-13,29.825,42.475
Karimnagar,2019-06-14,30.175,42
Karimnagar,2019-06-15,31.325,41.025
Karimnagar,2019-06-16,32.625,41.375
Karimnagar,2019-06-17,32,41.25
Karimnagar,2019-06-18,29.55,38.25
Karimnagar,2019-06-19,31.825,39.9
Karimnagar,2019-06-20,31.425,41.475
Karimnagar,2019-06-21,24.625,40.125
Karimnagar,2019-06-22,27.15,35.425
Karimnagar,2019-06-23,26.25,34.725
Karimnagar,2019-06-24,26.025,34.55
Karimnagar,2019-06-25,28.1,37.9
Karimnagar,2019-06-26,28.225,38.35
Karimnagar,2019-06-27,28.575,38.8
Karimnagar,2019-06-28,29.025,38.55
Karimnagar,2019-06-29,26.25,37.925
Karimnagar,2019-06-30,25.15,32.6
Karimnagar,2019-07-01,24.525,31.875
Karimnagar,2019-07-02,26.1,32.4
Karimnagar,2019-07-03,24.225,31.975
Karimnagar,2019-07-04,26.925,32.25
Karimnagar,2019-07-05,27.5,35.75
Karimnagar,2019-07-06,26,34.275
Karimnagar,2019-07-07,27.3,32.975
Karimnagar,2019-07-08,24.825,35.025
Karimnagar,2019-07-09,25.925,35.2
Karimnagar,2019-07-10,24.9,34.9
Karimnagar,2019-07-11,25.95,36.35
Karimnagar,2019-07-12,25.2,34.65
Karimnagar,2019-07-13,27.3,35.225
Karimnagar,2019-07-14,27.225,36.075
Karimnagar,2019-07-15,27.2,36.45
Karimnagar,2019-07-16,27.65,36.825
Karimnagar,2019-07-17,27.55,37.925
Karimnagar,2019-07-18,27.925,37.9
Karimnagar,2019-07-19,26.7,38.225
Karimnagar,2019-07-20,24.525,37.725
Karimnagar,2019-07-21,25.925,34.65
Karimnagar,2019-07-22,26.625,36.225
Karimnagar,2019-07-23,26.6,37.125
Karimnagar,2019-07-24,27.1,37.325
Karimnagar,2019-07-25,27.625,37.075
Karimnagar,2019-07-26,24.425,35.425
Karimnagar,2019-07-27,24.125,28.825
Karimnagar,2019-07-28,24.375,29.725
Karimnagar,2019-07-29,24.1,29.05
Karimnagar,2019-07-30,24.05,26.75
Karimnagar,2019-07-31,24.9,29.725
Karimnagar,2019-08-01,25.45,33.075
Karimnagar,2019-08-02,24.45,31.8
Karimnagar,2019-08-03,24.5,26.7
Karimnagar,2019-08-04,24.225,28.525
Karimnagar,2019-08-05,25.25,32.325
Karimnagar,2019-08-06,24.725,32.8
Karimnagar,2019-08-07,24.325,29.1
Karimnagar,2019-08-08,24.6,27.75
Karimnagar,2019-08-09,24.7,29.975
Karimnagar,2019-08-10,25.3,32.7
Karimnagar,2019-08-11,25.775,34.15
Karimnagar,2019-08-12,25.025,34.35
Karimnagar,2019-08-13,26.85,33.425
Karimnagar,2019-08-14,25.775,30.15
Karimnagar,2019-08-15,25,32.375
Karimnagar,2019-08-16,26.175,34.325
Karimnagar,2019-08-17,27,35.1
Karimnagar,2019-08-18,27.1,33.7
Karimnagar,2019-08-19,24.7,30.15
Karimnagar,2019-08-20,26.675,35.5
Karimnagar,2019-08-21,26.55,33.8
Karimnagar,2019-08-22,24.825,32.975
Karimnagar,2019-08-23,23.5,32.375
Karimnagar,2019-08-24,25.15,29.025
Karimnagar,2019-08-25,25.525,33.125
Karimnagar,2019-08-26,25.2,34.15
Karimnagar,2019-08-27,24.6,33.5
Karimnagar,2019-08-28,25.95,34.675
Karimnagar,2019-08-29,25.95,35.65
Karimnagar,2019-08-30,26.925,36.425
Karimnagar,2019-08-31,23.975,35.375
Karimnagar,2019-09-01,24.125,32.5
Karimnagar,2019-09-02,23.725,31.8
Karimnagar,2019-09-03,23.7,29.375
Karimnagar,2019-09-04,24.6,29.925
Karimnagar,2019-09-05,24.3,31.675
Karimnagar,2019-09-06,25.175,33.475
Karimnagar,2019-09-07,24.9,30.425
Karimnagar,2019-09-08,25.525,30.575
Karimnagar,2019-09-09,25,32.35
Karimnagar,2019-09-11,25.7125,34.8375
Karimnagar,2019-09-12,25.125,33.375
Karimnagar,2019-09-13,24.9,30.2
Karimnagar,2019-09-14,24.9,34.175
Karimnagar,2019-09-15,24.575,34.775
Karimnagar,2019-09-16,27.5,33.45
Karimnagar,2019-09-17,26.3375,34.025
Karimnagar,2019-09-18,23.95,34.275
Karimnagar,2019-09-19,24.525,33.175
Karimnagar,2019-09-20,24.525,34.325
Karimnagar,2019-09-21,24.6,34.225
Karimnagar,2019-09-22,24.45,35.2
Karimnagar,2019-09-23,25.325,36.25
Karimnagar,2019-09-24,24.375,35.55
Karimnagar,2019-09-25,23.15,34.275
Karimnagar,2019-09-26,24.95,32.0625
Karimnagar,2019-09-27,22.85,29.6625
Karimnagar,2019-09-28,23.70833333,32.975
Karimnagar,2019-09-29,24.25,33.5125
Karimnagar,2019-09-30,22.75,34.975
Karimnagar,2019-10-01,23.5,34.1375
Karimnagar,2019-10-02,23.45,34.6
Karimnagar,2019-10-03,24.45,34.575
Karimnagar,2019-10-04,23.825,35.7
Karimnagar,2019-10-05,23.925,35.175
Karimnagar,2019-10-06,24.475,35.45
Karimnagar,2019-10-07,23.475,34.975
Karimnagar,2019-10-08,24.1,35.325
Karimnagar,2019-10-09,24.2,34.75
Karimnagar,2019-10-10,24.275,35.125
Karimnagar,2019-10-11,23.275,34.6
Karimnagar,2019-10-12,23.5,35.05
Karimnagar,2019-10-13,23.825,34.625
Karimnagar,2019-10-14,24.35,34.575
Karimnagar,2019-10-15,23.4,34.75
Karimnagar,2019-10-16,23.6,34.225
Karimnagar,2019-10-17,23.075,34.1
Karimnagar,2019-10-18,23.15,35.275
Karimnagar,2019-10-19,22.525,33.125
Karimnagar,2019-10-20,22.5,33.55
Karimnagar,2019-10-21,23.7,32.475
Karimnagar,2019-10-22,22.875,32.6
Karimnagar,2019-10-23,24.375,33.375
Karimnagar,2019-10-24,23.025,33.1
Karimnagar,2019-10-25,23.225,33.4
Karimnagar,2019-10-26,24.55,33.025
Karimnagar,2019-10-27,23.65,34.725
Karimnagar,2019-10-28,24.05,34.375
Karimnagar,2019-10-29,21.775,34.25
Karimnagar,2019-10-30,24.25,34.075
Karimnagar,2019-10-31,22.3,34.65
Karimnagar,2019-11-01,24.225,30.25
Karimnagar,2019-11-02,24.15,33.925
Karimnagar,2019-11-03,23.15,34.9
Karimnagar,2019-11-04,22.55,33.95
Karimnagar,2019-11-05,22.375,34.025
Karimnagar,2019-11-06,23.175,33.7
Karimnagar,2019-11-07,22,33.625
Karimnagar,2019-11-08,21.75,33.85
Karimnagar,2019-11-09,21.125,33.05
Karimnagar,2019-11-10,20,32.425
Karimnagar,2019-11-11,21.85,33.025
Karimnagar,2019-11-12,21.125,33.725
Karimnagar,2019-11-13,18.675,32.725
Karimnagar,2019-11-14,19.5,32.45
Karimnagar,2019-11-15,20.575,32.325
Karimnagar,2019-11-16,19.975,33.05
Karimnagar,2019-11-17,20.625,34.125
Karimnagar,2019-11-18,19.9,33.4
Karimnagar,2019-11-19,19.8,32.925
Karimnagar,2019-11-20,19.875,33.325
Karimnagar,2019-11-21,21.225,32.9
Karimnagar,2019-11-22,20.275,32.9
Karimnagar,2019-11-23,18.85,33
Karimnagar,2019-11-24,18.3,32.675
Karimnagar,2019-11-25,18.6,31.875
Karimnagar,2019-11-26,19.625,32.8
Karimnagar,2019-11-27,19.45,32.5
Karimnagar,2019-11-28,19.525,33.225
Karimnagar,2019-11-29,20.3,32.6
Karimnagar,2019-11-30,20.3,33.5
Karimnagar,2019-12-01,21.25,33.275
Karimnagar,2019-12-02,23.225,32.35
Karimnagar,2019-12-03,22.225,27.9
Karimnagar,2019-12-04,20.425,31.325
Karimnagar,2019-12-05,18.95,31.43333333
Karimnagar,2019-12-06,17.325,31.05
Karimnagar,2019-12-07,17.55,30.72916667
Karimnagar,2019-12-08,18.2,31.1
Karimnagar,2019-12-09,19.35,31.225
Karimnagar,2019-12-10,19.5,31.74166667
Karimnagar,2019-12-11,18.375,32.475
Karimnagar,2019-12-12,18.5,32.675
Karimnagar,2019-12-13,19.4125,31.9
Karimnagar,2019-12-14,20.35,32.425
Karimnagar,2019-12-15,20.425,32.975
Karimnagar,2019-12-16,19.4,32.65
Karimnagar,2019-12-17,18.9,32.025
Karimnagar,2019-12-18,18.8,31.375
Karimnagar,2019-12-19,17.525,30.6
Karimnagar,2019-12-20,17.25,31.1
Karimnagar,2019-12-21,18.5,31.1875
Karimnagar,2019-12-22,18.225,30.525
Karimnagar,2019-12-23,18.25,32.825
Karimnagar,2019-12-24,18.925,29.8875
Karimnagar,2019-12-25,19.525,30.75
Karimnagar,2019-12-26,21.55,31.625
Karimnagar,2019-12-27,21.025,28.575
Karimnagar,2019-12-28,17.2,28.525
Karimnagar,2019-12-29,15.725,27.9625
Karimnagar,2019-12-30,15.5125,29.1
Karimnagar,2019-12-31,19.75,29.8
Karimnagar,2020-01-01,20.7,27.425
Karimnagar,2020-01-02,21.725,31.025
Karimnagar,2020-01-03,22.125,30.525
Karimnagar,2020-01-04,19.925,24.7
Karimnagar,2020-01-05,18.75,26.775
Karimnagar,2020-01-06,16.65,28.325
Karimnagar,2020-01-07,20.65,31.15
Karimnagar,2020-01-08,21.925,30.825
Karimnagar,2020-01-09,21.275,30.9
Karimnagar,2020-01-10,18.8,31.35
Karimnagar,2020-01-11,16.175,28.65
Karimnagar,2020-01-12,15.45,29.95
Karimnagar,2020-01-13,14.275,29.525
Karimnagar,2020-01-14,16.15,32
Karimnagar,2020-01-15,18.625,31.3
Karimnagar,2020-01-16,18.175,31.25
Karimnagar,2020-01-17,20.35,31.125
Karimnagar,2020-01-18,21.05,31
Karimnagar,2020-01-19,20.05,31.525
Karimnagar,2020-01-20,20.85,32.025
Karimnagar,2020-01-21,19.85,31.2
Karimnagar,2020-01-22,21.225,32.325
Karimnagar,2020-01-23,20.15,32.7
Karimnagar,2020-01-24,19.4,33.125
Karimnagar,2020-01-25,19.45,32.25
Karimnagar,2020-01-26,19.575,34.45
Karimnagar,2020-01-27,18,33.125
Karimnagar,2020-01-28,21.3,34.8
Karimnagar,2020-01-29,21.65,34.45
Karimnagar,2020-01-30,20.075,32.45
Karimnagar,2020-01-31,17.975,31.05
Karimnagar,2020-02-01,21.35,31.85
Karimnagar,2020-02-02,20.025,32.5
Karimnagar,2020-02-03,21.225,31.525
Karimnagar,2020-02-04,21.7,32.55
Karimnagar,2020-02-05,21.325,34.45
Karimnagar,2020-02-06,20.8,33.275
Karimnagar,2020-02-07,22.05,34.3
Karimnagar,2020-02-08,22.725,32.3
Karimnagar,2020-02-09,18.85,27.825
Karimnagar,2020-02-10,18.6,25.925
Karimnagar,2020-02-11,21.725,30
Karimnagar,2020-02-12,21.925,30.725
Karimnagar,2020-02-13,17.9,32.3
Karimnagar,2020-02-14,18.8,32.05
Karimnagar,2020-02-15,18.475,34.525
Karimnagar,2020-02-16,20,35.175
Karimnagar,2020-02-17,18.375,34.8
Karimnagar,2020-02-18,17.85,34.875
Karimnagar,2020-02-19,17.75,34.375
Karimnagar,2020-02-20,20.6,33.85
Karimnagar,2020-02-21,20.475,32.65
Karimnagar,2020-02-22,19.75,33.4
Karimnagar,2020-02-23,19.75,34.375
Karimnagar,2020-02-24,21.275,34.175
Karimnagar,2020-02-25,22.4,34.9
Karimnagar,2020-02-26,20.775,33.2
Karimnagar,2020-02-27,19.75,32.85
Karimnagar,2020-02-28,19.325,34.15
Karimnagar,2020-02-29,21.15,34.375
Karimnagar,2020-03-01,21.275,33.875
Karimnagar,2020-03-02,22.75,33.675
Karimnagar,2020-03-03,22.425,34.625
Karimnagar,2020-03-04,23.725,35.425
Karimnagar,2020-03-05,21.85,36.55
Karimnagar,2020-03-06,23.35,33.425
Karimnagar,2020-03-07,24.6,35.575
Karimnagar,2020-03-08,23.45,32.3
Karimnagar,2020-03-09,24.225,34.075
Karimnagar,2020-03-10,22.55,33.05
Karimnagar,2020-03-11,23.025,35.975
Karimnagar,2020-03-12,22.7,34.35
Karimnagar,2020-03-13,23.375,33.725
Karimnagar,2020-03-14,22.175,35.775
Karimnagar,2020-03-15,22.725,34.975
Karimnagar,2020-03-16,23.025,34.825
Karimnagar,2020-03-17,22.925,36.1
Karimnagar,2020-03-18,22.825,36.25
Karimnagar,2020-03-19,23.925,37.25
Karimnagar,2020-03-20,22.55,36.75
Karimnagar,2020-03-21,23.725,37.025
Karimnagar,2020-03-22,23.275,35.725
Karimnagar,2020-03-23,23.375,36.95
Karimnagar,2020-03-24,23.1,36.425
Karimnagar,2020-03-25,24.275,36.7
Karimnagar,2020-03-26,23.6,36.975
Karimnagar,2020-03-27,24.85,37.45
Karimnagar,2020-03-28,23.55,37.95
Karimnagar,2020-03-29,23.75,38
Karimnagar,2020-03-30,23.05,38.25
Karimnagar,2020-03-31,24.75,37.85
Karimnagar,2020-05-01,26.025,41
Karimnagar,2020-05-02,26.2,40.525
Karimnagar,2020-05-03,28.875,42.05
Karimnagar,2020-05-04,28.6,43.075
Karimnagar,2020-05-05,28.9,43.175
Karimnagar,2020-05-06,28.25,42.45
Karimnagar,2020-05-07,27.875,41.225
Karimnagar,2020-05-08,29.375,38.925
Karimnagar,2020-05-09,28.925,40.3
Karimnagar,2020-05-10,27.35,41.975
Karimnagar,2020-05-11,25.475,38.125
Karimnagar,2020-05-12,27.7,40.525
Karimnagar,2020-05-13,28.125,42.05
Karimnagar,2020-05-14,29.025,41.625
Karimnagar,2020-05-15,27.825,40.875
Karimnagar,2020-05-16,30.1,42
Karimnagar,2020-05-17,27.9,41.9
Karimnagar,2020-05-18,28.6,41.25
Karimnagar,2020-05-19,27.85,42
Karimnagar,2020-05-20,28.825,41.825
Karimnagar,2020-05-21,28.05,43.4
Karimnagar,2020-05-22,26.125,43.425
Karimnagar,2020-05-23,28.525,44.525
Karimnagar,2020-05-24,30.55,44.775
Karimnagar,2020-05-25,30.35,44.65
Karimnagar,2020-05-26,31.35,43.75
Karimnagar,2020-05-27,30.875,43.7
Karimnagar,2020-05-28,30.15,44.525
Karimnagar,2020-05-29,30.8,45.025
Karimnagar,2020-05-30,25.325,44.3
Karimnagar,2020-05-31,26.45,37.725
Karimnagar,2020-04-01,25.6,39.1
Karimnagar,2020-04-02,24.3,39.7
Karimnagar,2020-04-03,26.575,38.325
Karimnagar,2020-04-04,24,35.675
Karimnagar,2020-04-05,23,36.25
Karimnagar,2020-04-06,24.95,36.975
Karimnagar,2020-04-07,23.975,37.45
Karimnagar,2020-04-08,25.475,39.225
Karimnagar,2020-04-09,26,38.925
Karimnagar,2020-04-10,21.925,37.825
Karimnagar,2020-04-11,24.45,37.85
Karimnagar,2020-04-12,23.825,38.925
Karimnagar,2020-04-13,24.875,39.9
Karimnagar,2020-04-14,24.7,39.85
Karimnagar,2020-04-15,25.75,41.525
Karimnagar,2020-04-16,24.725,40.625
Karimnagar,2020-04-17,24.75,40
Karimnagar,2020-04-18,25.65,41.7
Karimnagar,2020-04-19,23.525,40.175
Karimnagar,2020-04-20,24,35.875
Karimnagar,2020-04-21,24.675,38.625
Karimnagar,2020-04-22,24.925,41.15
Karimnagar,2020-04-23,26.025,40.225
Karimnagar,2020-04-24,26.875,40.6
Karimnagar,2020-04-25,27.1,40.275
Karimnagar,2020-04-26,28.125,41.025
Karimnagar,2020-04-27,26.65,40.5
Karimnagar,2020-04-28,25,40.2
Karimnagar,2020-04-29,23.925,38.875
Karimnagar,2020-04-30,27.2,39.95
Karimnagar,2020-07-01,26.2,36.78125
Karimnagar,2020-07-02,25.45,36
Karimnagar,2020-07-03,27.525,36.1125
Karimnagar,2020-07-04,24.675,35.55
Karimnagar,2020-07-05,26.7375,32.925
Karimnagar,2020-07-06,24.9,30.5125
Karimnagar,2020-07-07,26.75,30.625
Karimnagar,2020-07-08,26.65,35.075
Karimnagar,2020-07-09,25.625,35.925
Karimnagar,2020-07-10,24.3375,34.6125
Karimnagar,2020-07-11,25.65,31.625
Karimnagar,2020-07-12,26.525,35.3
Karimnagar,2020-07-13,25.9,35.1875
Karimnagar,2020-07-14,25.9875,32.075
Karimnagar,2020-07-15,24.825,33.05
Karimnagar,2020-07-16,24.925,32.8875
Karimnagar,2020-07-17,25.475,31.9875
Karimnagar,2020-07-18,25.7,34.75
Karimnagar,2020-07-19,26.875,36.6
Karimnagar,2020-07-20,24.3125,35.5125
Karimnagar,2020-07-21,25.85,35.375
Karimnagar,2020-07-22,27.125,35.725
Karimnagar,2020-07-23,23.925,35.2875
Karimnagar,2020-07-24,24.2,28.875
Karimnagar,2020-07-25,24.45,35.1
Karimnagar,2020-07-26,24.5625,35.025
Karimnagar,2020-07-27,26.525,37.7
Karimnagar,2020-07-28,27.55,35.3625
Karimnagar,2020-07-29,24.725,35.6125
Karimnagar,2020-07-30,26.575,35.1125
Karimnagar,2020-07-31,27.05,36.575
Karimnagar,2020-08-01,26.8,37.05
Karimnagar,2020-08-02,25.85,35.35
Karimnagar,2020-08-03,26.1625,36.125
Karimnagar,2020-08-04,26.825,33.475
Karimnagar,2020-08-05,26.15,31.9625
Karimnagar,2020-08-06,25.7,31.975
Karimnagar,2020-08-07,26.475,35.25
Karimnagar,2020-08-08,27.0125,35.4375
Karimnagar,2020-08-09,27.2,33.3875
Karimnagar,2020-08-10,23.275,31.2
Karimnagar,2020-08-11,24.1125,27.0125
Karimnagar,2020-08-12,26.825,32.25
Karimnagar,2020-08-13,24.3125,30.4125
Karimnagar,2020-08-14,23.6125,26.1875
Karimnagar,2020-08-15,23.35,27.7875
Karimnagar,2020-08-16,24.0625,27.6
Karimnagar,2020-08-17,23.9,25.7875
Karimnagar,2020-08-18,24.325,28.675
Karimnagar,2020-08-19,24.125,31.125
Karimnagar,2020-08-20,23.85,28.3125
Karimnagar,2020-08-21,24.25,26.1125
Karimnagar,2020-08-22,25.075,31.175
Karimnagar,2020-08-23,26.35,33.7
Karimnagar,2020-08-24,24.9,34.3375
Karimnagar,2020-08-25,26.275,34.525
Karimnagar,2020-08-26,26.725,34.7125
Karimnagar,2020-08-27,25.1,32.6875
Karimnagar,2020-08-28,25.325,28.9125
Karimnagar,2020-08-29,25.95,31.25
Karimnagar,2020-08-30,25.15,33.4625
Karimnagar,2020-08-31,26.1875,35.7875
Karimnagar,2020-09-01,26.025,35.725
Karimnagar,2020-09-02,26.75,35.725
Karimnagar,2020-09-03,24.7,34.25
Karimnagar,2020-09-04,25.75,36.1
Karimnagar,2020-09-05,26.225,35.075
